EDGE0,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7
0.35775,0.352,0.28741,0.34719,0.27612,0.28653,0.35776,0.35185
1.2195,0.23606,0.90369,1.2175,0.90231,0.90385,1.2195,0.23494
1.1606,0.1375,0.8527,1.1587,0.85141,0.85287,1.1606,0.13641
1.0805,0.029354,0.78549,1.0787,0.78433,0.78567,1.0804,0.028204
1.0291,-0.068796,0.73994,1.0274,0.73893,0.74019,1.029,-0.070232
1.0367,-0.064022,0.74586,1.0351,0.74493,0.74618,1.0366,-0.065797
1.0763,0.11082,0.78926,1.0746,0.78821,0.78955,1.0763,0.1089
1.0976,0.2105,0.81305,1.0958,0.8119,0.8133,1.0975,0.2087
1.2454,0.69499,0.96078,1.243,0.95918,0.96079,1.2453,0.69256
1.2943,0.85474,1.0097,1.2917,1.0077,1.0095,1.2943,0.853
1.2014,0.55094,0.91675,1.1992,0.91545,0.91694,1.2013,0.54808
1.2242,0.62583,0.93961,1.2219,0.9382,0.9397,1.2241,0.62327
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.1472,0.20869,0.84888,1.1453,0.8476,0.84906,1.1471,0.20736
1.094,0.11553,0.80254,1.0923,0.80138,0.80275,1.094,0.11416
1.0654,0.10452,0.78082,1.0636,0.77967,0.78103,1.0653,0.10315
1.0508,0.056502,0.76622,1.0491,0.76507,0.76641,1.0507,0.055248
1.017,-0.069204,0.73118,1.0154,0.73013,0.73141,1.017,-0.070519
1.0928,0.19448,0.80822,1.0909,0.807,0.80839,1.0927,0.1933
1.1141,0.26476,0.82963,1.1123,0.82829,0.82977,1.1141,0.2637
1.2292,0.64211,0.94469,1.2269,0.94301,0.94471,1.2292,0.64075
1.2769,0.798,0.99236,1.2744,0.99042,0.99231,1.2769,0.79706
1.222,0.61852,0.93749,1.2198,0.93583,0.93753,1.222,0.61724
1.2427,0.6861,0.95812,1.2403,0.95634,0.95814,1.2426,0.68485
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.1336,0.20268,0.83859,1.1317,0.83725,0.83871,1.1336,0.20191
1.079,0.1094,0.79116,1.0772,0.78992,0.79128,1.079,0.10862
1.1264,0.30506,0.84198,1.1246,0.84054,0.84207,1.1264,0.30442
1.1341,0.33033,0.84958,1.1322,0.84819,0.84973,1.1341,0.3292
1.1077,0.24364,0.82321,1.1059,0.82186,0.82333,1.1077,0.24275
1.2183,0.60629,0.93372,1.216,0.93213,0.93379,1.2182,0.60482
1.3062,0.8933,1.0215,1.3035,1.0194,1.0214,1.3061,0.89245
1.3802,1.1336,1.0951,1.3769,1.0924,1.0949,1.3802,1.1331
1.3935,1.1766,1.1083,1.39,1.1054,1.1081,1.3935,1.1762
1.365,1.0845,1.08,1.3618,1.0775,1.0799,1.365,1.0839
1.3776,1.1253,1.0926,1.3743,1.0898,1.0924,1.3776,1.1248
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.1091,0.24816,0.82462,1.1073,0.82324,0.82472,1.1091,0.2474
1.15,0.3825,0.86556,1.1481,0.86406,0.86562,1.15,0.38185
1.2904,0.84172,1.0057,1.2878,1.0037,1.0057,1.2903,0.84121
1.3044,0.88743,1.0197,1.3017,1.0176,1.0196,1.3044,0.88697
1.2548,0.7258,0.97026,1.2524,0.96837,0.97026,1.2548,0.72502
1.3269,0.96084,1.0421,1.3241,1.0398,1.042,1.3269,0.96026
1.3668,1.0904,1.0818,1.3636,1.0792,1.0817,1.3668,1.0899
1.4124,1.2369,1.1269,1.4085,1.1237,1.1267,1.4123,1.2367
1.4233,1.272,1.1377,1.4193,1.1344,1.1375,1.4233,1.2718
1.4089,1.2258,1.1235,1.4051,1.1204,1.1233,1.4089,1.2255
1.4152,1.246,1.1297,1.4113,1.1265,1.1295,1.4152,1.2457
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.1197,0.28308,0.83528,1.1179,0.83384,0.83535,1.1197,0.28253
1.1547,0.39782,0.87024,1.1527,0.86869,0.87029,1.1547,0.39729
1.2863,0.82835,1.0016,1.2837,0.99952,1.0016,1.2862,0.8281
1.2969,0.86314,1.0122,1.2943,1.0102,1.0122,1.2969,0.86281
1.2308,0.64726,0.94628,1.2285,0.94446,0.94633,1.2308,0.64676
1.3117,0.91132,1.027,1.3089,1.0247,1.0269,1.3117,0.91082
1.3497,1.0347,1.0648,1.3466,1.0623,1.0647,1.3497,1.0344
1.3993,1.195,1.114,1.3957,1.111,1.1139,1.3993,1.1948
1.4112,1.2332,1.1257,1.4074,1.1226,1.1256,1.4112,1.233
1.3963,1.1854,1.111,1.3927,1.1081,1.1109,1.3963,1.1852
1.4058,1.2158,1.1204,1.4021,1.1173,1.1203,1.4058,1.2157
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.46892,0.42341,0.37475,0.46679,0.37293,0.37447,0.46891,0.42311
0.4687,0.42336,0.37459,0.46656,0.37274,0.37429,0.46868,0.42304
0.47074,0.4241,0.37615,0.46863,0.37431,0.37585,0.47073,0.42379
0.47272,0.42479,0.37764,0.47062,0.37582,0.37736,0.47271,0.42448
0.47462,0.42538,0.37904,0.47253,0.37726,0.3788,0.47461,0.42512
0.47712,0.42623,0.38092,0.47503,0.37914,0.38069,0.4771,0.42594
0.47949,0.42694,0.38271,0.47742,0.38095,0.38248,0.47948,0.42667
